lemma	pos	count
起訴	VERB	7
越し	NOUN	7
足早	ADJ	7
路地	NOUN	7
身の上	NOUN	7
身の毛	NOUN	7
身動き	NOUN	7
車両	NOUN	7
軍備	NOUN	7
転げる	VERB	7
軽蔑	NOUN	7
輝き	NOUN	7
辞	NOUN	7
辞職	NOUN	7
農薬	NOUN	7
近づき	NOUN	7
近隣	NOUN	7
返却	NOUN	7
退ける	VERB	7
逃亡	VERB	7
這う	VERB	7
通りすがり	NOUN	7
通例	ADV	7
通知	VERB	7
速記	NOUN	7
過ぎる	PART	7
遠のく	VERB	7
適任	NOUN	7
邪悪	ADJ	7
部員	NOUN	7
部数	NOUN	7
配慮	NOUN	7
配置	VERB	7
酒飲み	NOUN	7
里	NOUN	7
野蛮	NOUN	7
金のこ	NOUN	7
釣れる	VERB	7
錆びる	VERB	7
鎌倉	PROPN	7
鎖	NOUN	7
長方	NOUN	7
開き	NOUN	7
開花	VERB	7
阻む	VERB	7
陣地	NOUN	7
障壁	NOUN	7
隣国	NOUN	7
隻	NOUN	7
難点	NOUN	7
雲間	NOUN	7
静める	VERB	7
面会	VERB	7
面食らう	VERB	7
音声	NOUN	7
順位	NOUN	7
頼り	ADJ	7
願書	NOUN	7
願望	NOUN	7
顧問	NOUN	7
食材	NOUN	7
食用	NOUN	7
飼い猫	NOUN	7
飼育	NOUN	7
香	NOUN	7
馬鹿	VERB	7
馴染み	NOUN	7
骨折る	VERB	7
骨組み	NOUN	7
骨身	NOUN	7
高官	NOUN	7
高度	NOUN	7
高貴	ADJ	7
高騰	VERB	7
麺	NOUN	7
麻痺	VERB	7
麻酔	NOUN	7
黒猫	NOUN	7
&	SYM	6
(	SYM	6
*	PUNCT	6
1.5	NUM	6
140	NUM	6
1492	NUM	6
1500	NUM	6
1955	NUM	6
1999	NUM	6
1番	ADV	6
2	NOUN	6
2001	NUM	6
2010	NUM	6
20万	NUM	6
250	NUM	6
33	NUM	6
38	NUM	6
3万	NUM	6
48	NUM	6
49	NUM	6
99	NUM	6
ABC	PROPN	6
AND	NOUN	6
FBI	NOUN	6
IBM	PROPN	6
ID	NOUN	6
IT	NOUN	6
MP	NOUN	6
UN	NOUN	6
V	NOUN	6
can	PROPN	6
iPhone	NOUN	6
ipad	NOUN	6
j	NOUN	6
we	PROPN	6
√	NOUN	6
♪	SYM	6
ぁ	PART	6
あかす	VERB	6
あかり	NOUN	6
あそぶ	VERB	6
あっけない	ADJ	6
あつかましい	ADJ	6
あやす	VERB	6
あら	CCONJ	6
あらさがし	NOUN	6
あらし	NOUN	6
あり	PRON	6
ありったけ	ADV	6
あれこれ	PRON	6
い	VERB	6
いいえ	VERB	6
いかす	VERB	6
いく	ADV	6
いく	AUX	6
いさかい	NOUN	6
いたる	DET	6
いちご	PROPN	6
いっそ	ADV	6
いっぱい	AUX	6
いや	NOUN	6
いる	ADJ	6
うざい	ADJ	6
うしろ	NOUN	6
うつむく	VERB	6
うつ伏せ	NOUN	6
うぬぼれ	NOUN	6
うる	AUX	6
うん	PRON	6
ええ	CCONJ	6
えさ	ADJ	6
おかず	NOUN	6
おくれ	NOUN	6
おしえる	VERB	6
おしっこ	NOUN	6
おしゃれ	NOUN	6
おしゃれ	VERB	6
おす	VERB	6
おそい	ADV	6
おそい	NOUN	6
おそれる	VERB	6
おちいる	VERB	6
おとす	VERB	6
おののく	VERB	6
おべっか	NOUN	6
おまわり	NOUN	6
おやすみなさい	VERB	6
おろか	ADJ	6
お疲れさま	NOUN	6
かあ	PART	6
かかす	VERB	6
かぎる	VERB	6
かじかむ	VERB	6
かすめる	VERB	6
かっこ	ADJ	6
かどで	NOUN	6
かなづち	NOUN	6
からむ	VERB	6
がた	ADJ	6
がま	ADP	6
きっちり	ADV	6
きのこ	NOUN	6
ぎこちない	ADJ	6
くぎ	NOUN	6
くぐる	VERB	6
くし	NOUN	6
くたくた	AUX	6
くだける	VERB	6
くだもの	NOUN	6
くどくど	ADV	6
くらべる	VERB	6
くらます	VERB	6
ぐらぐら	ADV	6
ぐるり	ADV	6
け	PART	6
けり	VERB	6
けれど	CCONJ	6
げんか	NOUN	6
こえる	VERB	6
こける	VERB	6
こじる	VERB	6
こだわり	NOUN	6
こってり	ADV	6
ことがら	NOUN	6
こないだ	AUX	6
こぶ	NOUN	6
こまる	VERB	6
こりごり	ADV	6
こる	VERB	6
これ	VERB	6
ころぶ	VERB	6
ごちそう	VERB	6
ごま	NOUN	6
ごろごろ	VERB	6
さぁ	PRON	6
ささやか	ADJ	6
さほど	ADV	6
さらなる	ADJ	6
さる	AUX	6
しあわせ	VERB	6
したがう	CCONJ	6
したがう	SCONJ	6
しつこい	ADJ	6
しのぶ	VERB	6
しぶしぶ	ADV	6
しゃっくり	NOUN	6
しらべる	VERB	6
じめじめ	VERB	6
じゃがいも	NOUN	6
じろじろ	VERB	6
すき焼き	NOUN	6
すくない	ADJ	6
すこし	NOUN	6
すっぱい	ADJ	6
すっぽり	ADV	6
すばしっこい	ADJ	6
すべ	NOUN	6
すべすべ	VERB	6
すらすら	ADP	6
ず	ADV	6
ずうずうしい	ADJ	6
ずくめ	NOUN	6
ずるずる	ADV	6
せびる	VERB	6
そり	NOUN	6
それ	VERB	6
そん	PRON	6
ぞくぞく	ADV	6
ぞっこん	VERB	6
たかる	VERB	6
たくらむ	VERB	6
たこ	NOUN	6
たこ焼き	NOUN	6
たて	NOUN	6
たのしい	ADJ	6
たまう	AUX	6
たりる	VERB	6
たわむ	VERB	6
だ	PRON	6
だらだら	AUX	6
だるい	ADJ	6
ち	PROPN	6
ちまう	VERB	6
ちゃ	ADV	6
っと	ADV	6
っぱなし	ADJ	6
っぱなし	AUX	6
つぐむ	VERB	6
つじつま	NOUN	6
つづる	VERB	6
つぶやく	VERB	6
つぼ	NOUN	6
つむ	VERB	6
つらい	ADV	6
でこ	NOUN	6
とかす	VERB	6
ときおり	ADV	6
とめど	NOUN	6
とる	NOUN	6
ど	ADV	6
ど	NOUN	6
どいつ	PRON	6
どける	VERB	6
どん底	NOUN	6
な	ADV	6
な	PRON	6
な	SCONJ	6
なあ	CCONJ	6
ない	SCONJ	6
ないし	CCONJ	6
ながめる	VERB	6
なす	AUX	6
なつく	VERB	6
ならぶ	VERB	6
なる	PRON	6
におい	ADP	6
におい	VERB	6
にんじん	NOUN	6
ぬ	ADJ	6
ぬかるむ	VERB	6
ぬくもり	NOUN	6
ぬぐ	VERB	6
ねえ	INTJ	6
のす	VERB	6
はぐれる	VERB	6
はげる	VERB	6
はしゃぐ	VERB	6
はずかしい	ADJ	6
はたく	VERB	6
ばっちり	ADV	6
ひく	NOUN	6
ひとかど	NOUN	6
ひととき	NOUN	6
ひな祭り	NOUN	6
ひまわり	NOUN	6
ひるむ	VERB	6
びくびく	VERB	6
びっしょり	NOUN	6
ぴん	ADV	6
ふえる	VERB	6
ふだん	ADV	6
ふろ	NOUN	6
ほどく	VERB	6
ぼろぼろ	ADJ	6
まぎれる	VERB	6
まごつく	VERB	6
また	VERB	6
まったく	ADJ	6
まる	ADV	6
みごと	NOUN	6
みる	NOUN	6
む	NOUN	6
むける	VERB	6
むだ	VERB	6
めっきり	ADV	6
もぐ	VERB	6
もぐる	VERB	6
もち	NOUN	6
もと	ADV	6
もむ	VERB	6
もろい	ADJ	6
やあ	PRON	6
やう	AUX	6
やけど	NOUN	6
やすやす	ADV	6
やめる	ADJ	6
やりとり	NOUN	6
やれ	VERB	6
ゆうべ	NOUN	6
ゆがめる	VERB	6
よし	VERB	6
よそ	ADV	6
よだつ	ADJ	6
よっ	PART	6
りんご	PROPN	6
ろくに	ADJ	6
わが家	PRON	6
わくわく	VERB	6
わり	SCONJ	6
アテネ	PROPN	6
アドプト	VERB	6
アナウンス	NOUN	6
アフガニスタン	PROPN	6
アボカド	NOUN	6
アラスカ	PROPN	6
アレン	PROPN	6
アーモンド	NOUN	6
イマイチ	ADJ	6
ウィリー	PROPN	6
ウェールズ	PROPN	6
ウォッカ	NOUN	6
ウォッカ	PROPN	6
ウソ	NOUN	6
エスカレーター	NOUN	6
エビ	NOUN	6
エピソード	NOUN	6
エリート	NOUN	6
エルサレム	PROPN	6
エレベータ	NOUN	6
エール	NOUN	6
オゾン	NOUN	6
オプション	NOUN	6
オムレツ	NOUN	6
オルガン	NOUN	6
オーディオ	NOUN	6
オートミール	NOUN	6
カエル	PROPN	6
カタカナ	NOUN	6
カラフル	ADJ	6
カリキュラム	NOUN	6
カルロス	PROPN	6
カンカン	PROPN	6
カート	NOUN	6
ガウン	NOUN	6
ガラクタ	NOUN	6
キミ	PRON	6
キャップ	NOUN	6
キャラメル	NOUN	6
キャンデー	NOUN	6
キャンパス	NOUN	6
キューバ	PROPN	6
キーキー	NOUN	6
ギフト	NOUN	6
クラゲ	NOUN	6
クラリネット	NOUN	6
クリントン	PROPN	6
クレーム	NOUN	6
クロス	NOUN	6
クロスワード	NOUN	6
ググる	VERB	6
グレース	PROPN	6
ケベック	PROPN	6
ケン	NOUN	6
コウモリ	NOUN	6
コレラ	NOUN	6
ゴロゴロ	VERB	6
サボテン	NOUN	6
サポート	NOUN	6
サンダル	NOUN	6
シェア	NOUN	6
シマウマ	NOUN	6
シャトル	NOUN	6
シャトルバス	NOUN	6
シャボン	NOUN	6
シルク	PROPN	6
シンガー	NOUN	6
ジェニー	PROPN	6
ジェームス	PROPN	6
ジェームズ	PROPN	6
ジュリア	PROPN	6
ジョン	NOUN	6
スカンク	PROPN	6
スチュワーデス	PROPN	6
スッキリ	ADV	6
ステッキ	NOUN	6
ストア	NOUN	6
スパングリッシュ	NOUN	6
スポンサー	NOUN	6
スポンジ	NOUN	6
スライス	VERB	6
スリム	ADJ	6
スルー	NOUN	6
ズル休み	VERB	6
セミ	NOUN	6
ソナタ	NOUN	6
ソニー	PROPN	6
タトゥー	NOUN	6
タマネギ	NOUN	6
ターナー	PROPN	6
ダウンタウン	NOUN	6
ダサい	ADJ	6
ダックスフント	PROPN	6
チェックアウト	NOUN	6
チベット	PROPN	6
チャーハン	NOUN	6
チャーリー	PROPN	6
チラシ	NOUN	6
チン	VERB	6
ティ	PROPN	6
テレサ	NOUN	6
デイビッド	PROPN	6
デイブ	PROPN	6
デニス	PROPN	6
トカゲ	NOUN	6
トマス	PROPN	6
トム	INTJ	6
トライ	VERB	6
トランペット	NOUN	6
ドガ	PROPN	6
ナンシー	ADJ	6
ナンセンス	NOUN	6
ナンパ	VERB	6
ニクソン	PROPN	6
ニャー	PROPN	6
ネジ	NOUN	6
ネッシー	PROPN	6
ネパール	PROPN	6
ノウハウ	NOUN	6
ハイジャック	NOUN	6
ハイチ	PROPN	6
ハゲる	VERB	6
ハリケーン	NOUN	6
バクテリア	NOUN	6
バックパック	NOUN	6
バラバラ	ADJ	6
バレリーナ	NOUN	6
パチンコ	NOUN	6
パッ	ADV	6
パパ	PRON	6
パフォーマンス	NOUN	6
パワー	NOUN	6
ヒル	PROPN	6
ビックリ	ADJ	6
ビートルズ	PROPN	6
ピリオド	NOUN	6
ファックス	VERB	6
ファミリー	NOUN	6
フィリピン	PROPN	6
フェア	NOUN	6
フラフラ	VERB	6
プレッシャー	NOUN	6
プロセス	NOUN	6
ヘアー	NOUN	6
ヘッド	NOUN	6
ベストセラー	NOUN	6
ベーグル	PROPN	6
ペコペコ	NOUN	6
ペダル	NOUN	6
ペンギン	NOUN	6
ホスト	NOUN	6
ホント	ADV	6
ホント	PROPN	6
ボウリング	NOUN	6
ボロボロ	ADV	6
ポッケ	NOUN	6
マイペース	ADJ	6
マグニチュード	NOUN	6
マケイン	PROPN	6
マジシャン	NOUN	6
マネー	NOUN	6
マヤ	PROPN	6
ミカン	NOUN	6
ミネラル	NOUN	6
ミルク	PROPN	6
ムカつく	VERB	6
メイ	PROPN	6
メーキング	NOUN	6
モーニング	NOUN	6
ユニーク	ADJ	6
ラウンド	NOUN	6
ラスト	NOUN	6
ラブ	NOUN	6
リアル	ADJ	6
リサイクル	NOUN	6
リング	NOUN	6
リーダーシップ	NOUN	6
リード	VERB	6
レッカー	NOUN	6
ログイン	VERB	6
ロジバン	PROPN	6
ロジャー	PROPN	6
ロマンティック	ADJ	6
ローラ	PROPN	6
ワクワク	ADV	6
ワシ	NOUN	6
ー	VERB	6
一	PROPN	6
一人前	NOUN	6
一介	NOUN	6
一卵性	NOUN	6
一大	NOUN	6
一帯	NOUN	6
一方	CCONJ	6
一日	ADV	6
一旦	ADV	6
一服	NOUN	6
一覧	NOUN	6
一雨	NOUN	6
万引き	NOUN	6
三昧	NOUN	6
三百	NUM	6
上がれる	VERB	6
上り	NOUN	6
上記	NOUN	6
上陸	VERB	6
下宿	NOUN	6
下手くそ	ADJ	6
下院	NOUN	6
不平	ADJ	6
不良	ADJ	6
不要	ADJ	6
並木	NOUN	6
中庭	NOUN	6
久々	ADJ	6
久々	NOUN	6
乗り継ぎ	NOUN	6
乙	NOUN	6
乙女	NOUN	6
九死	NOUN	6
乱雑	ADJ	6
乾杯	VERB	6
亀	NOUN	6
事足りる	VERB	6
二流	NOUN	6
二股	NOUN	6
互角	ADJ	6
五千	NUM	6
五感	NOUN	6
五百	NUM	6
交差	VERB	6
交番	NOUN	6
亨	PROPN	6
人ごと	NOUN	6
人員	NOUN	6
人相	NOUN	6
今	VERB	6
今さら	ADV	6
今し方	ADV	6
今夕	NOUN	6
今時	ADV	6
今月	ADV	6
仕切る	VERB	6
他者	NOUN	6
代り	NOUN	6
任す	VERB	6
休み	VERB	6
休む	NOUN	6
休止	NOUN	6
会期	NOUN	6
伸び	NOUN	6
何分	NOUN	6
作業	VERB	6
作用	VERB	6
使者	NOUN	6
例える	VERB	6
依存症	NOUN	6
侵入	NOUN	6
侵害	VERB	6
促進	NOUN	6
信仰	VERB	6
信者	NOUN	6
俺	ADV	6
倒壊	VERB	6
借りれる	VERB	6
借金	VERB	6
偉業	NOUN	6
停車	NOUN	6
傍	NOUN	6
備わる	VERB	6
僅か	ADJ	6
優美	ADJ	6
元カレ	NOUN	6
元妻	NOUN	6
先見	NOUN	6
入口	NOUN	6
入賞	VERB	6
全快	VERB	6
全集	NOUN	6
八方	PROPN	6
内政	NOUN	6
処女	NOUN	6
出でる	VERB	6
出勤	NOUN	6
出帆	VERB	6
出張	VERB	6
出来高	NOUN	6
分	ADJ	6
分割	NOUN	6
分担	VERB	6
切れ	ADV	6
判	NOUN	6
前向き	ADJ	6
前払い	NOUN	6
剥ぐ	VERB	6
創作	NOUN	6
力強い	ADJ	6
加速	VERB	6
助	NOUN	6
効き目	NOUN	6
動向	NOUN	6
勘	NOUN	6
勝利	VERB	6
北風	NOUN	6
匿名	NOUN	6
十四	NUM	6
半球	NOUN	6
卿	NOUN	6
原爆	NOUN	6
原理	NOUN	6
収束	VERB	6
取り決め	NOUN	6
受諾	VERB	6
口ずさむ	VERB	6
口振り	NOUN	6
古今	NOUN	6
右目	NOUN	6
司法	NOUN	6
吃音	VERB	6
各国	NOUN	6
各駅	NOUN	6
合流	VERB	6
同義	NOUN	6
同調	VERB	6
名医	NOUN	6
吐息	NOUN	6
向う	VERB	6
呼称	NOUN	6
命名	VERB	6
和解	VERB	6
哀れみ	NOUN	6
商社	NOUN	6
四つ葉	NOUN	6
四苦	NOUN	6
回収	NOUN	6
回想	VERB	6
回顧	VERB	6
因果	NOUN	6
固ゆで	NOUN	6
国債	NOUN	6
国務	NOUN	6
国土	NOUN	6
国貞	PROPN	6
地名	NOUN	6
地形	NOUN	6
堕落	VERB	6
場違い	ADJ	6
壮大	ADJ	6
変	NOUN	6
変態	NOUN	6
夕暮れ	NOUN	6
外部	NOUN	6
多い	NOUN	6
多忙	NOUN	6
多種	NOUN	6
夜	ADJ	6
夢想	NOUN	6
大人しい	ADJ	6
大尉	NOUN	6
大当たり	NOUN	6
大洋	NOUN	6
大海	NOUN	6
大男	NOUN	6
天の川	NOUN	6
太刀打ち	VERB	6
奉仕	VERB	6
奨励	VERB	6
奮闘	VERB	6
女中	NOUN	6
好評	ADJ	6
始終	ADV	6
始終	NOUN	6
委ねる	VERB	6
姫	PROPN	6
威厳	NOUN	6
媒体	NOUN	6
嫌悪	NOUN	6
嫌気	NOUN	6
学説	NOUN	6
定休	NOUN	6
定理	NOUN	6
定番	NOUN	6
実例	NOUN	6
実話	NOUN	6
客室	NOUN	6
家政	NOUN	6
家業	NOUN	6
家系	NOUN	6
容易い	ADJ	6
寄与	VERB	6
密度	NOUN	6
密集	VERB	6
富豪	NOUN	6
寒い	NOUN	6
寝台	NOUN	6
寝床	NOUN	6
寸法	NOUN	6
対戦	NOUN	6
対抗	VERB	6
小さじ	ADJ	6
小売	NOUN	6
少量	NOUN	6
屈服	VERB	6
屋内	NOUN	6
屋外	NOUN	6
山本	PROPN	6
峠	NOUN	6
崩壊	NOUN	6
州都	NOUN	6
巨額	ADJ	6
布地	NOUN	6
希少	ADJ	6
帳簿	NOUN	6
常習	NOUN	6
平成	PROPN	6
平行	VERB	6
年少	NOUN	6
幹線	NOUN	6
幼なじみ	NOUN	6
幼少	NOUN	6
広々	ADV	6
店主	NOUN	6
庭いじり	NOUN	6
庭師	NOUN	6
廃止	NOUN	6
引け	NOUN	6
引ける	VERB	6
弱々しい	ADJ	6
弱める	VERB	6
強者	NOUN	6
当選	NOUN	6
彗星	NOUN	6
役場	NOUN	6
彼方	PRON	6
待ち合わせ	VERB	6
後援	NOUN	6
従える	VERB	6
御子	NOUN	6
心地	NOUN	6
志	NOUN	6
志願	VERB	6
応対	VERB	6
応答	NOUN	6
快晴	ADJ	6
思いつき	NOUN	6
思案	NOUN	6
怠慢	ADJ	6
急死	NOUN	6
急病	NOUN	6
急騰	VERB	6
性的	ADJ	6
怯える	VERB	6
恐慌	NOUN	6
悪評	NOUN	6
意義	ADJ	6
愛読	VERB	6
感受	NOUN	6
慌ただしい	ADJ	6
慰め	NOUN	6
憧れ	NOUN	6
懸念	NOUN	6
成分	NOUN	6
扶養	NOUN	6
抑制	VERB	6
抜かす	VERB	6
担ぐ	VERB	6
拝む	VERB	6
拷問	NOUN	6
持ち逃げ	VERB	6
挙手	NOUN	6
挫折	VERB	6
振るう	VERB	6
捉える	VERB	6
捻る	VERB	6
排尿	NOUN	6
排気	NOUN	6
探し物	NOUN	6
探検	VERB	6
探索	VERB	6
推定	NOUN	6
描写	NOUN	6
提唱	VERB	6
揚げ足	NOUN	6
撃ち合い	NOUN	6
撥ねる	VERB	6
支給	NOUN	6
改宗	VERB	6
攻める	VERB	6
放映	VERB	6
救命	NOUN	6
教え	NOUN	6
教材	NOUN	6
散らかす	VERB	6
数人	NOUN	6
敷居	NOUN	6
文通	NOUN	6
断片	NOUN	6
新入り	NOUN	6
新税	NOUN	6
新種	NOUN	6
旅費	NOUN	6
日夜	ADV	6
日給	NOUN	6
早口	NOUN	6
明	NOUN	6
明子	PROPN	6
春休み	NOUN	6
時分	NOUN	6
時給	NOUN	6
時限	NOUN	6
智子	PROPN	6
暑い	NOUN	6
暗算	NOUN	6
暮す	VERB	6
曇り	ADJ	6
書き物	NOUN	6
最後	ADV	6
有り金	VERB	6
有り難う	VERB	6
有料	NOUN	6
有毒	ADJ	6
朗らか	ADJ	6
未遂	NOUN	6
本分	NOUN	6
本土	NOUN	6
本番	NOUN	6
材木	NOUN	6
来世	NOUN	6
来店	NOUN	6
来日	NOUN	6
果たせる	VERB	6
果樹	NOUN	6
校門	NOUN	6
棘	NOUN	6
楽園	NOUN	6
構文	NOUN	6
標高	NOUN	6
樹木	NOUN	6
樹齢	NOUN	6
機構	NOUN	6
欠勤	NOUN	6
欠如	NOUN	6
欠航	NOUN	6
武力	NOUN	6
歯痛	NOUN	6
段取り	NOUN	6
毎	ADV	6
気掛かり	NOUN	6
気違い	NOUN	6
水たまり	NOUN	6
氷柱	NOUN	6
氷河	NOUN	6
永い	ADJ	6
永続	NOUN	6
求婚	NOUN	6
汚点	NOUN	6
河川	NOUN	6
油絵	NOUN	6
治せる	VERB	6
治める	VERB	6
泊る	VERB	6
泡立つ	VERB	6
波長	NOUN	6
波風	NOUN	6
泣き声	NOUN	6
泥酔	VERB	6
洗い	VERB	6
洗車	NOUN	6
活かす	VERB	6
派遣	NOUN	6
流	NOUN	6
流通	NOUN	6
浮かす	VERB	6
浴衣	NOUN	6
消し	NOUN	6
消化	NOUN	6
涙	VERB	6
深める	VERB	6
添付	NOUN	6
清める	VERB	6
湖畔	NOUN	6
溜める	VERB	6
滑稽	ADJ	6
滞納	VERB	6
滴る	VERB	6
漁師	NOUN	6
漬ける	VERB	6
潜む	VERB	6
激突	VERB	6
濡らす	VERB	6
瀕死	NOUN	6
火薬	NOUN	6
火遊び	NOUN	6
炎上	VERB	6
無し	ADJ	6
無事	NOUN	6
無休	NOUN	6
無沙汰	VERB	6
無縁	ADJ	6
焦がす	VERB	6
焦げ臭い	ADJ	6
焼き肉	NOUN	6
爆撃	NOUN	6
爆睡	VERB	6
父ちゃん	NOUN	6
父母	NOUN	6
爽快	ADJ	6
物忘れ	NOUN	6
物知り	NOUN	6
特典	NOUN	6
特技	NOUN	6
狩る	VERB	6
独占	NOUN	6
猛暑	NOUN	6
猟犬	NOUN	6
玄米	NOUN	6
率いる	VERB	6
王冠	NOUN	6
王者	NOUN	6
現像	VERB	6
現存	VERB	6
理念	NOUN	6
甘党	NOUN	6
生々しい	ADJ	6
生き生き	ADJ	6
生卵	NOUN	6
生気	NOUN	6
生粋	ADJ	6
用法	NOUN	6
由	NOUN	6
由来	NOUN	6
甲	NOUN	6
申告	NOUN	6
申請	VERB	6
男優	NOUN	6
疑い	VERB	6
発祥	NOUN	6
発育	NOUN	6
発送	VERB	6
登校	NOUN	6
白書	NOUN	6
百姓	NOUN	6
皇居	NOUN	6
盗む	NOUN	6
監禁	VERB	6
盤	NOUN	6
目覚し	VERB	6
相当	NOUN	6
真っ	NOUN	6
真っすぐ	ADV	6
真っ黒	ADJ	6
真似る	VERB	6
着用	NOUN	6
矛盾	NOUN	6
知覚	NOUN	6
短気	NOUN	6
破棄	VERB	6
確か	ADV	6
礼状	NOUN	6
祝い	VERB	6
祝福	NOUN	6
神殿	NOUN	6
神論	NOUN	6
禁酒	VERB	6
私的	ADJ	6
私的	PART	6
税込み	NOUN	6
税関	NOUN	6
種目	NOUN	6
空所	NOUN	6
突き当たり	NOUN	6
窮する	VERB	6
窮地	NOUN	6
立ち入り	NOUN	6
立て続け	VERB	6
立入	NOUN	6
笑	VERB	6
筆舌	NOUN	6
筆記	NOUN	6
簡素	ADJ	6
簿	NOUN	6
糧	NOUN	6
紅	NOUN	6
納税	NOUN	6
紫外	NOUN	6
細か	ADJ	6
終始	ADV	6
組む	NOUN	6
経る	VERB	6
結晶	NOUN	6
結果	ADV	6
絞首	NOUN	6
給	NOUN	6
絨毯	NOUN	6
統一	VERB	6
続行	VERB	6
総出	NOUN	6
緩める	VERB	6
縮小	NOUN	6
繁殖	NOUN	6
繁華	ADJ	6
繕う	VERB	6
考える	NOUN	6
考察	VERB	6
耳鳴り	NOUN	6
聞える	VERB	6
聞かせる	VERB	6
聞き	VERB	6
肉屋	NOUN	6
肩幅	NOUN	6
育児	NOUN	6
背く	VERB	6
背骨	NOUN	6
能率	NOUN	6
脅迫	VERB	6
脱毛	NOUN	6
脱水	NOUN	6
脱税	NOUN	6
腕立て	NOUN	6
腹	VERB	6
臓器	NOUN	6
自制	NOUN	6
自制	VERB	6
自得	NOUN	6
自業	NOUN	6
至急	NOUN	6
舞踏	NOUN	6
船旅	NOUN	6
花びら	NOUN	6
苔	NOUN	6
苛々	VERB	6
苛む	VERB	6
若手	NOUN	6
茶色い	ADJ	6
茶道	NOUN	6
草木	NOUN	6
荒い	ADJ	6
荷車	NOUN	6
菜食	NOUN	6
落ち度	NOUN	6
薄切り	NOUN	6
薄着	NOUN	6
薬品	NOUN	6
藁	NOUN	6
虜	NOUN	6
蛍	NOUN	6
蜜蜂	NOUN	6
衣料	NOUN	6
裁縫	NOUN	6
装備	VERB	6
襲撃	NOUN	6
西部	NOUN	6
見せかけ	NOUN	6
見合い	NOUN	6
見栄	NOUN	6
見積	NOUN	6
見頃	NOUN	6
規制	VERB	6
視覚	NOUN	6
親しい	NOUN	6
観光	VERB	6
解放	NOUN	6
言葉使い	NOUN	6
言葉遣い	NOUN	6
記述	NOUN	6
許し	NOUN	6
訳す	AUX	6
証券	NOUN	6
試着	NOUN	6
誘拐	NOUN	6
誤字	NOUN	6
読破	VERB	6
誰	PART	6
調	NOUN	6
調印	VERB	6
調達	VERB	6
論評	NOUN	6
識別	VERB	6
貧血	NOUN	6
貴様	PRON	6
賭け	NOUN	6
走り	NOUN	6
走行	NOUN	6
起因	VERB	6
踊り子	NOUN	6
躍る	VERB	6
躍起	NOUN	6
身震い	VERB	6
軽井沢	PROPN	6
辛うじて	ADV	6
退出	VERB	6
逆転	NOUN	6
途端	SCONJ	6
速球	NOUN	6
造り	NOUN	6
造作	NOUN	6
連立	NOUN	6
逸する	VERB	6
遅い	ADV	6
運営	NOUN	6
過小	NOUN	6
過度	ADJ	6
道連れ	NOUN	6
達人	NOUN	6
達者	ADJ	6
違反	VERB	6
遠	NOUN	6
遠ざかる	VERB	6
遠し	ADJ	6
遠吠え	NOUN	6
遮る	VERB	6
遺体	NOUN	6
避妊	NOUN	6
部署	NOUN	6
都庁	NOUN	6
酒類	NOUN	6
重んずる	VERB	6
重点	NOUN	6
野蛮	ADJ	6
金	PROPN	6
金槌	NOUN	6
金沢	PROPN	6
針金	NOUN	6
鈍感	ADJ	6
鈴	NOUN	6
鉱山	NOUN	6
鎮火	VERB	6
鎮痛	NOUN	6
鑑定	NOUN	6
長身	NOUN	6
閉会	NOUN	6
閉口	VERB	6
閉鎖	NOUN	6
間中	NOUN	6
間近	NOUN	6
関わり	NOUN	6
関東	PROPN	6
閣僚	NOUN	6
防水	NOUN	6
陶器	NOUN	6
隔週	NOUN	6
際限	NOUN	6
集約	NOUN	6
雑用	NOUN	6
雛	NOUN	6
雲行き	NOUN	6
震わせる	VERB	6
面白い	AUX	6
靴紐	NOUN	6
音色	NOUN	6
音質	NOUN	6
音速	NOUN	6
頂戴	NOUN	6
順序	NOUN	6
預言	NOUN	6
頑張れる	VERB	6
題	NOUN	6
顔面	NOUN	6
類似	VERB	6
顧みる	VERB	6
風変わり	ADJ	6
風通し	NOUN	6
餓死	NOUN	6
首席	NOUN	6
首輪	NOUN	6
駒	NOUN	6
騎士	NOUN	6
騒動	NOUN	6
鮭	NOUN	6
黒雲	NOUN	6
黒髪	NOUN	6
鼻歌	NOUN	6
+	NOUN	5
10000	NUM	5
10億	NUM	5
160	NUM	5
1600	NUM	5
1920	NUM	5
1972	NUM	5
1988	NUM	5
29	NUM	5
300万	NUM	5
360	NUM	5
42	NUM	5
58	NUM	5
82	NUM	5
;	PUNCT	5
>	SYM	5
A	NOUN	5
ALS	NOUN	5
FAX	NOUN	5
Facebook	PROPN	5
Google	PROPN	5
NHK	PROPN	5
OK	ADJ	5
Twitter	PROPN	5
Wi-Fi	NOUN	5
[	PUNCT	5
]	PUNCT	5
mail	NOUN	5
t	NOUN	5
to	NOUN	5
xyz	NOUN	5
あい	NOUN	5
あいかわらず	VERB	5
あいさつ	VERB	5
あいにく	ADV	5
あえる	VERB	5
あお向け	NOUN	5
あきらか	ADJ	5
あさる	VERB	5
あずかる	VERB	5
あたし	NOUN	5
あだ	NOUN	5
あったかい	AUX	5
あてがう	VERB	5
あまる	VERB	5
あやまる	VERB	5
あらわれる	VERB	5
ありがとう	INTJ	5
ある	NOUN	5
い	NOUN	5
いかが	NOUN	5
いく	ADJ	5
いじくる	VERB	5
いっつ	PROPN	5
いつ	VERB	5
いまいち	ADJ	5
いやす	VERB	5
う	PROPN	5
うかつ	ADJ	5
